;projectID;topic;title
0;795119;MSCA-IF-2017;Individual Fellowships
1;815989;EIC-SMEInst-2018-2020;SME instrument
2;885845;EIC-SMEInst-2018-2020;SME instrument
3;880439;EIC-SMEInst-2018-2020;SME instrument
4;851631;FETOPEN-03-2018-2019-2020;FET Innovation Launchpad
5;787258;ERC-2017-ADG;ERC Advanced Grant
6;687528;COMPET-05-2015;Scientific exploitation of astrophysics, comets, and planetary data
7;867429;WF-01-2018;Widening Fellowships
8;757202;SMEInst-01-2016-2017;Open Disruptive Innovation Scheme
9;855610;EIC-SMEInst-2018-2020;SME instrument
10;692987;ERC-PoC-2015;ERC Proof of Concept Grant
11;797242;MSCA-IF-2017;Individual Fellowships
12;663056;IT-1-2014-1;Small business innovation research for Transport
13;101015462;S2R-CFM-IP4-01-2020;Enhancing IP4 Ecosystem
14;736461;SMEInst-09-2016-2017;Stimulating the innovation potential of SMEs for a low carbon and efficient energy system
15;715283;ERC-2016-STG;ERC Starting Grant
16;725899;ERC-2016-COG;ERC Consolidator Grant
17;885956;EIC-SMEInst-2018-2020;SME instrument
18;735091;SMEInst-02-2016-2017;Accelerating the uptake of nanotechnologies advanced materials or advanced manufacturing and processing technologies by SMEs
19;739733;INNOSUP-02-2016;European SME innovation Associate - pilot
20;895377;MSCA-IF-2019;Individual Fellowships
21;728387;SMEInst-10-2016-2017;Small business innovation research for Transport and Smart Cities Mobility
22;809451;SMEInst-01-2016-2017;Open Disruptive Innovation Scheme
23;817285;EIC-SMEInst-2018-2020;SME instrument
24;836867;EIC-SMEInst-2018-2020;SME instrument
25;827344;EIC-SMEInst-2018-2020;SME instrument
26;640924;ERC-PoC-2014;ERC Proof of Concept Grant
27;960899;EIC-SMEInst-2018-2020;SME instrument
28;961843;EIC-SMEInst-2018-2020;SME instrument
29;816999;EIC-SMEInst-2018-2020;SME instrument
30;101000169;LC-SC3-B4E-10-2020;Self-assessment and self-optimisation of buildings and appliances for a better energy performance
31;772568;ERC-2017-COG;ERC Consolidator Grant
32;957538;ERC-2020-POC;Call for proposals for ERC Proof of Concept Grant
33;875834;EIC-SMEInst-2018-2020;SME instrument
34;851811;ERC-2019-STG;ERC Starting Grant
35;644122;ICT-05-2014;Smart Networks and novel Internet Architectures
36;952135;FETPROACT-EIC-06-2019;EIC Transition to Innovation Activities
37;748328;MSCA-IF-2016;Individual Fellowships
38;755615;JTI-CS2-2016-CFP04-SYS-02-22;Validation tests of electromechanical actuators and its dedicated control units at TRL 6 level
39;954282;EIC-SMEInst-2018-2020;SME instrument
40;101024493;MSCA-IF-2020;Individual Fellowships
41;953381;EIC-SMEInst-2018-2020;SME instrument
42;725042;ERC-2016-COG;ERC Consolidator Grant
43;673664;PHC-12-2014;Clinical research for the validation of biomarkers and/or diagnostic medical devices
44;820845;JTI-CS2-2017-CfP07-AIR-02-53;Innovative & Flexible pilot plant Means for highly integrated AFP infusion wing box aiming at flying demonstrator manufacturing
45;945929;EIC-SMEInst-2018-2020;SME instrument
46;656937;MSCA-IF-2014-EF;Marie Skłodowska-Curie Individual Fellowships (IF-EF)
47;878337;EIC-SMEInst-2018-2020;SME instrument
48;744126;SMEInst-06-2016-2017;Accelerating market introduction of ICT solutions for Health, Well-Being and Ageing Well
49;873904;EIC-SMEInst-2018-2020;SME instrument
50;836206;EIC-SMEInst-2018-2020;SME instrument
51;663113;ICT-37-2014-1;Open Disruptive Innovation Scheme (implemented through the SME instrument)
52;876168;EIC-SMEInst-2018-2020;SME instrument
53;812960;ERC-2018-PoC;ERC Proof of Concept Grant
54;662704;ICT-37-2014-1;Open Disruptive Innovation Scheme (implemented through the SME instrument)
55;654020;MSCA-IF-2014-GF;Marie Skłodowska-Curie Individual Fellowships (IF-GF)
56;699294;Sesar-04-2015;Environment and Meteorology in ATM
57;755235;ERC-PoC-2016;ERC-Proof of Concept-2016
58;674203;ICT-37-2014-1;Open Disruptive Innovation Scheme (implemented through the SME instrument)
59;762676;SMEInst-09-2016-2017;Stimulating the innovation potential of SMEs for a low carbon and efficient energy system
60;807961;SMEInst-10-2016-2017;Small business innovation research for Transport and Smart Cities Mobility
61;772989;ERC-2017-COG;ERC Consolidator Grant
62;746837;MSCA-IF-2016;Individual Fellowships
63;821398;JTI-CS2-2017-CfP07-ENG-02-06;Experimental investigation of aerodynamic and heat transfer properties for a next generation turbine frame and nozzle
64;864831;JTI-CS2-2018-CfP09-LPA-01-59;Fan inlet advanced distortion simulator
65;781390;SMEInst-01-2016-2017;Open Disruptive Innovation Scheme
66;825310;ICT-24-2018-2019;Next Generation Internet - An Open Internet Initiative
67;854998;EIC-SMEInst-2018-2020;SME instrument
68;672785;IT-1-2014-1;Small business innovation research for Transport
69;813127;ERC-2018-PoC;ERC Proof of Concept Grant
70;663424;PHC-12-2014-1;Clinical research for the validation of biomarkers and/or diagnostic medical devices
71;775593;SMEInst-13-2016-2017;Engaging SMEs in security research and development
72;781100;SMEInst-01-2016-2017;Open Disruptive Innovation Scheme
73;868390;EIC-SMEInst-2018-2020;SME instrument
74;683863;INSO-9-2015-1;Innovative mobile e-government applications by SMEs
75;827075;EIC-SMEInst-2018-2020;SME instrument
76;811509;EIC-SMEInst-2018-2020;SME instrument
77;836486;EIC-SMEInst-2018-2020;SME instrument
78;767064;ERC-2017-PoC;ERC-Proof of Concept
79;686732;JTI-CS2-2014-CFP01-FRC-02-06;High Voltage Network Battery
80;738296;SMEInst-10-2016-2017;Small business innovation research for Transport and Smart Cities Mobility
81;682711;ERC-CoG-2015;ERC Consolidator Grant
82;856069;EIC-SMEInst-2018-2020;SME instrument
83;673336;ICT-37-2014;Open Disruptive Innovation Scheme (implemented through the SME instrument)
84;782515;SMEInst-01-2016-2017;Open Disruptive Innovation Scheme
85;829917;EIC-SMEInst-2018-2020;SME instrument
86;850339;EIC-SMEInst-2018-2020;SME instrument
87;742542;SMEInst-10-2016-2017;Small business innovation research for Transport and Smart Cities Mobility
88;650854;IT-1-2014-1;Small business innovation research for Transport
89;774211;SMEInst-01-2016-2017;Open Disruptive Innovation Scheme
90;855134;EIC-SMEInst-2018-2020;SME instrument
91;899907;ERC-2019-POC;ERC Proof of Concept Grant
92;946647;ERC-2020-STG;ERC STARTING GRANTS
93;696556;ICT-37-2015-1;Open Disruptive Innovation Scheme (implemented through the SME instrument)
94;823292;EIC-SMEInst-2018-2020;SME instrument
95;709312;NMP-25-2015-1;Accelerating the uptake of nanotechnologies, advanced materials or advanced manufacturing and processing technologies by SMEs
96;771844;ERC-2017-COG;ERC Consolidator Grant
97;727227;ERC-PoC-2016;ERC-Proof of Concept-2016
98;724725;ERC-2016-COG;ERC Consolidator Grant
99;654987;MSCA-IF-2014-EF;Marie Skłodowska-Curie Individual Fellowships (IF-EF)
100;815501;EIC-SMEInst-2018-2020;SME instrument
101;892944;MSCA-IF-2019;Individual Fellowships
102;737638;ERC-PoC-2016;ERC-Proof of Concept-2016
103;877543;EIC-SMEInst-2018-2020;SME instrument
104;717860;NMP-25-2015-1;Accelerating the uptake of nanotechnologies, advanced materials or advanced manufacturing and processing technologies by SMEs
105;683080;ERC-CoG-2015;ERC Consolidator Grant
106;745143;SMEInst-07-2016-2017;Stimulating the innovation potential of SMEs for sustainable and competitive agriculture, forestry, agri-food and bio-based sectors
107;696480;IT-1-2015-1;Small business innovation research for Transport
108;638873;ERC-StG-2014;ERC Starting Grant
109;677697;ERC-StG-2015;ERC Starting Grant
110;821079;JTI-CS2-2017-CfP07-SYS-03-13;Electro-Mechanical Brake actuation for Small Aircraft [SAT]
111;734355;MSCA-RISE-2016;Research and Innovation Staff Exchange
112;889906;EIC-SMEInst-2018-2020;SME instrument
113;893101;MSCA-IF-2019;Individual Fellowships
114;826843;EIC-SMEInst-2018-2020;SME instrument
115;821277;JTI-CS2-2017-CfP07-LPA-02-22;Development of a full size automated plant system for fuselage longitudinal and circumferential joints
116;855689;EIC-SMEInst-2018-2020;SME instrument
117;673188;ICT-37-2014-1;Open Disruptive Innovation Scheme (implemented through the SME instrument)
118;674724;ICT-37-2014-1;Open Disruptive Innovation Scheme (implemented through the SME instrument)
119;861876;INNOSUP-02-2019-2020;European SME innovation Associate - pilot
120;718123;SIE-01-2015-1;Stimulating the innovation potential of SMEs for a low carbon energy system
121;878752;EIC-FTI-2018-2020;Fast Track to Innovation (FTI)
122;816582;EIC-SMEInst-2018-2020;SME instrument
123;761508;ICT-08-2017;5G PPP Convergent Technologies
124;708007;MSCA-IF-2015-EF;Marie Skłodowska-Curie Individual Fellowships (IF-EF)
125;889381;EIC-SMEInst-2018-2020;SME instrument
126;887672;EIC-SMEInst-2018-2020;SME instrument
127;101014517;S2R-OC-IP2-02-2020;Study on alternative bearers and on communication protocols
128;869945;EIC-FTI-2018-2020;Fast Track to Innovation (FTI)
129;710389;SFS-08-2015-1;Resource-efficient eco-innovative food production and processing
130;893509;LC-SC3-EE-16-2018-2019-2020;Supporting public authorities to implement the Energy Union
131;731996;ICT-34-2016;Pre-Commercial Procurement open
132;867152;EIC-SMEInst-2018-2020;SME instrument
133;780192;ICT-33-2017;Innovation procurement networks
134;101000801;LC-FNR-06-2020;Defossilising agriculture – solutions and pathways for fossil-energy-free farming
135;672605;ICT-37-2014-1;Open Disruptive Innovation Scheme (implemented through the SME instrument)
136;738928;SMEInst-01-2016-2017;Open Disruptive Innovation Scheme
137;862462;ERC-2019-POC;ERC Proof of Concept Grant
138;683655;ICT-37-2015-1;Open Disruptive Innovation Scheme (implemented through the SME instrument)
139;945983;EIC-SMEInst-2018-2020;SME instrument
140;778161;SMEInst-01-2016-2017;Open Disruptive Innovation Scheme
141;874466;EIC-SMEInst-2018-2020;SME instrument
142;808421;SMEInst-07-2016-2017;Stimulating the innovation potential of SMEs for sustainable and competitive agriculture, forestry, agri-food and bio-based sectors
143;744663;SMEInst-10-2016-2017;Small business innovation research for Transport and Smart Cities Mobility
144;687902;ICT-04-2015;Customised and low power computing
145;679852;ERC-StG-2015;ERC Starting Grant
146;838414;ERC-2018-PoC;ERC Proof of Concept Grant
147;832190;EIC-SMEInst-2018-2020;SME instrument
148;820615;EIC-FTI-2018-2020;Fast Track to Innovation (FTI)
149;866147;EIC-SMEInst-2018-2020;SME instrument
150;736733;SMEInst-12-2016-2017;New business models for inclusive, innovative and reflective societies
151;876145;EIC-SMEInst-2018-2020;SME instrument
152;873511;EIC-SMEInst-2018-2020;SME instrument
153;816000;EIC-SMEInst-2018-2020;SME instrument
154;101032479;MSCA-IF-2020;Individual Fellowships
155;792969;MSCA-IF-2017;Individual Fellowships
156;711164;SC5-20-2015-1;Boosting the potential of small businesses for eco-innovation and a sustainable supply of raw materials
157;673780;PHC-12-2014;Clinical research for the validation of biomarkers and/or diagnostic medical devices
158;719201;SC5-20-2015;Boosting the potential of small businesses for eco-innovation and a sustainable supply of raw materials
159;876239;EIC-SMEInst-2018-2020;SME instrument
160;835593;EIC-SMEInst-2018-2020;SME instrument
161;739367;SMEInst-13-2016-2017;Engaging SMEs in security research and development
162;717643;NMP-25-2015-1;Accelerating the uptake of nanotechnologies, advanced materials or advanced manufacturing and processing technologies by SMEs
163;101024372;MSCA-IF-2020;Individual Fellowships
164;761792;SMEInst-06-2016-2017;Accelerating market introduction of ICT solutions for Health, Well-Being and Ageing Well
165;945253;NFRP-2019-2020-02;Safety assessments for Long Term Operation (LTO) upgrades of Generation II and III reactors
166;866656;EIC-FTI-2018-2020;Fast Track to Innovation (FTI)
167;702635;MSCA-IF-2015-EF;Marie Skłodowska-Curie Individual Fellowships (IF-EF)
168;637339;ERC-StG-2014;ERC Starting Grant
169;949670;ERC-2020-STG;ERC STARTING GRANTS
170;737548;ERC-PoC-2016;ERC-Proof of Concept-2016
171;828559;EIC-SMEInst-2018-2020;SME instrument
172;739408;SMEInst-01-2016-2017;Open Disruptive Innovation Scheme
173;812411;EIC-SMEInst-2018-2020;SME instrument
174;887490;EIC-SMEInst-2018-2020;SME instrument
175;101010031;H2020-EIC-SMEInst-2020-4;H2020-EIC Accelerator pilot –SME Instrument - Green Deal
176;682462;ERC-CoG-2015;ERC Consolidator Grant
177;720024;NMP-25-2015-1;Accelerating the uptake of nanotechnologies, advanced materials or advanced manufacturing and processing technologies by SMEs
178;723014;EUJ-03-2016;Experimental testbeds on Information-Centric Networking
179;101008020;MSCA-RISE-2020;Research and Innovation Staff Exchange
180;876553;EIC-SMEInst-2018-2020;SME instrument
181;753750;MSCA-IF-2016;Individual Fellowships
182;727646;ERC-PoC-2016;ERC-Proof of Concept-2016
183;640110;ERC-StG-2014;ERC Starting Grant
184;745770;MSCA-IF-2016;Individual Fellowships
185;717805;PHC-12-2015-1;Clinical research for the validation of biomarkers and/or diagnostic medical devices
186;804476;ERC-2018-STG;ERC Starting Grant
187;727682;ERC-PoC-2016;ERC-Proof of Concept-2016
188;819134;ERC-2018-COG;ERC Consolidator Grant
189;806245;SMEInst-01-2016-2017;Open Disruptive Innovation Scheme
190;884142;EIC-SMEInst-2018-2020;SME instrument
191;837512;EIC-SMEInst-2018-2020;SME instrument
192;881777;S2R-OC-IP2-02-2019;Support to development of demonstrator platform for Traffic Management
193;720235;SFS-08-2015-1;Resource-efficient eco-innovative food production and processing
194;737427;SC1-HCO-09-2016;EU mHealth hub including evidence for the integration of mHealth in the healthcare systems
195;643353;INNOSUP;INNOSUP
196;643090;INNOSUP;INNOSUP
197;831335;H2020EENSGA3;EEN H2020 SGA3
198;741617;H2020-SGA2-EEN;H2020 2D CONSULTATION EEN
199;739613;INNOSUP-02-2016;European SME innovation Associate - pilot
200;698630;PHC-12-2015;Clinical research for the validation of biomarkers and/or diagnostic medical devices
201;879778;H2020-EEN-SGA4;H2020 ENTREPRISE EUROPE NETWORK SGA4 2020-2021
202;827220;EIC-SMEInst-2018-2020;SME instrument
203;719003;ICT-37-2015-1;Open Disruptive Innovation Scheme (implemented through the SME instrument)
204;816740;EIC-SMEInst-2018-2020;SME instrument
205;812543;EIC-SMEInst-2018-2020;SME instrument
206;743761;H2020-SGA2-EEN;H2020 2D CONSULTATION EEN
207;845373;MSCA-IF-2018;Individual Fellowships
208;828084;EIC-SMEInst-2018-2020;SME instrument
209;867163;EIC-SMEInst-2018-2020;SME instrument
210;957467;ERC-2020-POC;Call for proposals for ERC Proof of Concept Grant
211;101008913;S2R-OC-IP3-02-2020;Technology Development for Railway Systems Asset Management (TD3.6)
212;101025275;MSCA-IF-2020;Individual Fellowships
213;868957;EIC-SMEInst-2018-2020;SME instrument
214;865620;EIC-SMEInst-2018-2020;SME instrument
215;817328;EIC-SMEInst-2018-2020;SME instrument
216;830457;EIC-SMEInst-2018-2020;SME instrument
217;851368;ERC-2019-STG;ERC Starting Grant
218;871763;ICT-05-2019;Application driven Photonics components
219;758892;ERC-2017-STG;ERC Starting Grant
220;899840;ERC-2019-POC;ERC Proof of Concept Grant
221;735134;SMEInst-06-2016-2017;Accelerating market introduction of ICT solutions for Health, Well-Being and Ageing Well
222;892002;SESAR-ER4-11-2019;CNS for ATM
223;897064;MSCA-IF-2019;Individual Fellowships
224;101019164;ERC-2020-ADG;ERC ADVANCED GRANT
225;886094;MSCA-IF-2019;Individual Fellowships
226;871428;ICT-20-2019-2020;5G Long Term Evolution
227;960589;EIC-SMEInst-2018-2020;SME instrument
228;675251;MSCA-ITN-2015-ETN;Marie Skłodowska-Curie Innovative Training Networks (ITN-ETN)
229;101026865;MSCA-IF-2020;Individual Fellowships
230;726572;SMEInst-07-2016-2017;Stimulating the innovation potential of SMEs for sustainable and competitive agriculture, forestry, agri-food and bio-based sectors
231;738846;SMEInst-07-2016-2017;Stimulating the innovation potential of SMEs for sustainable and competitive agriculture, forestry, agri-food and bio-based sectors
232;882486;EIC-SMEInst-2018-2020;SME instrument
233;835417;EIC-SMEInst-2018-2020;SME instrument
234;761338;ICT-07-2017;5G PPP Research and Validation of critical technologies and systems
235;680435;FoF-11-2015;Flexible production systems based on integrated tools for rapid reconfiguration of machinery and robots
236;963574;LC-BAT-9-2020;Hybridisation of battery systems for stationary energy storage
237;875193;LC-BAT-6-2019;Li-ion Cell Materials & Transport Modelling
238;662192;ECSEL-01-2014;ECSEL Key Applications and Essential Technologies (RIA)
239;690732;MG-9.1-2015;Transport societal drivers
240;644334;ICT-05-2014;Smart Networks and novel Internet Architectures
241;766115;MSCA-ITN-2017;Innovative Training Networks
242;815279;ICT-17-2018;5G End to End Facility
243;831833;JTI-CS2-2018-CfP08-AIR-02-65;Design of special welding head for FSW process with automatic adjustable pin and welding force control system [SAT]
244;101007260;ECSEL-2020-1-IA;ECSEL-IA
245;745839;BBI-2016-R07;Biopolymers with advanced functionalities for high performance applications
246;884532;ERC-2019-ADG;ERC Advanced Grant
247;820466;FETFLAG-03-2018;FET Flagship on Quantum Technologies
248;638804;ERC-StG-2014;ERC Starting Grant
249;715111;ERC-2016-STG;ERC Starting Grant
250;101017523;SC1-DTH-06-2020;Accelerating the uptake of computer simulations for testing medicines and medical devices
251;647067;ERC-CoG-2014;ERC Consolidator Grant
252;644678;ICT-06-2014;Smart optical and wireless network technologies
253;857122;WIDESPREAD-01-2018-2019;Teaming Phase 2
254;871498;ICT-24-2018-2019;Next Generation Internet - An Open Internet Initiative
255;891256;MSCA-IF-2019;Individual Fellowships
256;684458;ICT-37-2015-1;Open Disruptive Innovation Scheme (implemented through the SME instrument)
257;890912;MSCA-IF-2019;Individual Fellowships
258;684088;PHC-12-2015-1;Clinical research for the validation of biomarkers and/or diagnostic medical devices
259;895711;MSCA-IF-2019;Individual Fellowships
260;657712;MSCA-IF-2014-EF;Marie Skłodowska-Curie Individual Fellowships (IF-EF)
261;737476;ERC-PoC-2016;ERC-Proof of Concept-2016
262;655429;MSCA-IF-2014-EF;Marie Skłodowska-Curie Individual Fellowships (IF-EF)
263;101018172;ERC-2020-ADG;ERC ADVANCED GRANT
264;761536;ICT-07-2017;5G PPP Research and Validation of critical technologies and systems
265;861196;MSCA-ITN-2019;Innovative Training Networks
266;740521;SEC-21-GM-2016-2017;Pan European Networks of practitioners and other actors in the field of security
267;847581;MSCA-COFUND-2018;Co-funding of regional, national and international programmes
268;821263;JTI-CS2-2017-CfP07-SYS-01-09;Obstruction detection Sensor for Modular surveillance active Trajectory check improvement
269;732339;ICT-06-2016;Cloud Computing
270;645097;ICT-23-2014;Robotics
271;740450;SEC-05-DRS-2016-2017;Chemical, biological, radiological and nuclear (CBRN) cluster
272;767112;ERC-2017-PoC;ERC-Proof of Concept
273;101007896;MSCA-RISE-2020;Research and Innovation Staff Exchange
274;820419;FETFLAG-03-2018;FET Flagship on Quantum Technologies
275;678875;FoF-14-2015;Integrated design and management of production machinery and processes
276;948525;ERC-2020-STG;ERC STARTING GRANTS
277;885531;ERC-2019-ADG;ERC Advanced Grant
278;766610;SMEInst-07-2016-2017;Stimulating the innovation potential of SMEs for sustainable and competitive agriculture, forestry, agri-food and bio-based sectors
279;834410;ERC-2018-ADG;ERC Advanced Grant
280;964006;ERC-2020-POC;Call for proposals for ERC Proof of Concept Grant
281;951224;ERC-2020-SyG;ERC Synergy Grant
282;657188;MSCA-IF-2014-EF;Marie Skłodowska-Curie Individual Fellowships (IF-EF)
283;820404;FETFLAG-03-2018;FET Flagship on Quantum Technologies
284;950707;EIC-FTI-2018-2020;Fast Track to Innovation (FTI)
285;678580;ERC-StG-2015;ERC Starting Grant
286;795107;MSCA-IF-2017;Individual Fellowships
287;885090;ERC-2019-ADG;ERC Advanced Grant
288;851201;ERC-2019-STG;ERC Starting Grant
289;851794;ERC-2019-STG;ERC Starting Grant
290;656195;MSCA-IF-2014-EF;Marie Skłodowska-Curie Individual Fellowships (IF-EF)
291;737033;FETOPEN-01-2016-2017;FET-Open research and innovation actions
292;779971;ERC-2017-PoC;ERC-Proof of Concept
293;742422;ERC-2016-ADG;ERC Advanced Grant
294;821236;JTI-CS2-2017-CfP07-AIR-01-35;Development of an eco-friendly selective stripping for exterior surfaces of airframe structures
295;800290;MSCA-IF-2017;Individual Fellowships
296;892258;MSCA-IF-2019;Individual Fellowships
297;896409;MSCA-IF-2019;Individual Fellowships
298;896957;MSCA-IF-2019;Individual Fellowships
299;646990;ERC-CoG-2014;ERC Consolidator Grant
300;754467;ERC-PoC-2016;ERC-Proof of Concept-2016
301;844977;MSCA-IF-2018;Individual Fellowships
302;785355;JTI-CS2-2017-CFP06-FRC-02-26;Compound Rotorcraft Assembly Tooling
303;821868;LC-SPACE-14-TEC-2018-2019;Earth observation technologies
304;712718;ERC-PoC-2015;ERC Proof of Concept Grant
305;739714;INNOSUP-02-2016;European SME innovation Associate - pilot
306;883272;SU-BES02-2018-2019-2020;Technologies to enhance border and external security
307;725151;SMEInst-05-2016-2017;Supporting innovative SMEs in the healthcare biotechnology sector
308;723795;FOF-01-2016;Novel hybrid approaches for additive and subtractive manufacturing machines
309;862714;FETOPEN-01-2018-2019-2020;FET-Open Challenging Current Thinking
310;640678;ERC-PoC-2014;ERC Proof of Concept Grant
311;866001;ERC-2019-COG;ERC Consolidator Grant
312;656923;MSCA-IF-2014-EF;Marie Skłodowska-Curie Individual Fellowships (IF-EF)
313;101018482;MSCA-IF-2020;Individual Fellowships
314;724136;GV-02-2016;Technologies for low emission light duty powertrains
315;662868;SFS-08-2014-1;Resource-efficient eco-innovative food production and processing
316;101035029;FETOPEN-03-2018-2019-2020;FET Innovation Launchpad
317;672196;ICT-37-2014-1;Open Disruptive Innovation Scheme (implemented through the SME instrument)
318;951899;FETPROACT-EIC-06-2019;EIC Transition to Innovation Activities
319;800832;FETOPEN-04-2016-2017;FET Innovation Launchpad
320;655367;MSCA-IF-2014-EF;Marie Skłodowska-Curie Individual Fellowships (IF-EF)
321;953378;EIC-SMEInst-2018-2020;SME instrument
322;730836;S2R-OC-IP5-01-2015;Freight Automation on lines and in yards
323;887677;EIC-SMEInst-2018-2020;SME instrument
324;774760;SMEInst-11-2016-2017;Boosting the potential of small businesses in the areas of climate action, environment, resource efficiency and raw materials
325;836958;MSCA-IF-2018;Individual Fellowships
326;839480;MSCA-IF-2018;Individual Fellowships
327;852722;ERC-2019-STG;ERC Starting Grant
328;846146;MSCA-IF-2018;Individual Fellowships
329;681379;ERC-CoG-2015;ERC Consolidator Grant
330;101021812;SU-BES02-2018-2019-2020;Technologies to enhance border and external security
331;817919;ERC-2018-COG;ERC Consolidator Grant
332;787539;ERC-2017-ADG;ERC Advanced Grant
333;660028;MSCA-IF-2014-EF;Marie Skłodowska-Curie Individual Fellowships (IF-EF)
334;871161;INFRADEV-04-2019;Fast track to the implementation of an ESFRI research infrastructure
335;655933;MSCA-IF-2014-EF;Marie Skłodowska-Curie Individual Fellowships (IF-EF)
336;829153;FETOPEN-01-2018-2019-2020;FET-Open Challenging Current Thinking
337;657544;MSCA-IF-2014-GF;Marie Skłodowska-Curie Individual Fellowships (IF-GF)
338;852048;FETOPEN-03-2018-2019-2020;FET Innovation Launchpad
339;843439;MSCA-IF-2018;Individual Fellowships
340;756785;ERC-2017-STG;ERC Starting Grant
341;809304;SMEInst-11-2016-2017;Boosting the potential of small businesses in the areas of climate action, environment, resource efficiency and raw materials
342;655628;MSCA-IF-2014-EF;Marie Skłodowska-Curie Individual Fellowships (IF-EF)
343;821431;CE-SC5-01-2018;Methods to remove hazardous substances and contaminants from secondary raw materials
344;856705;WIDESPREAD-04-2019;ERA Chairs
345;832480;ERC-2018-ADG;ERC Advanced Grant
346;706707;MSCA-IF-2015-EF;Marie Skłodowska-Curie Individual Fellowships (IF-EF)
347;952335;WIDESPREAD-05-2020;Twinning
348;763685;WIDESPREAD-04-2017;Teaming Phase 1
349;101023389;MSCA-IF-2020;Individual Fellowships
350;101028904;MSCA-IF-2020;Individual Fellowships
351;708814;MSCA-IF-2015-EF;Marie Skłodowska-Curie Individual Fellowships (IF-EF)
352;845362;MSCA-IF-2018;Individual Fellowships
353;846028;MSCA-IF-2018;Individual Fellowships
354;686165;NMP-02-2015;Integration of novel nano materials into existing production lines
355;887268;NMBP-34-2019;In support of documentary standards (CSA)
356;862419;NMBP-15-2019;Safe by design, from science to regulation: metrics and main sectors (RIA)
357;749709;MSCA-IF-2016;Individual Fellowships
358;751763;MSCA-IF-2016;Individual Fellowships
359;101007642;MSCA-RISE-2020;Research and Innovation Staff Exchange
360;735248;SMEInst-09-2016-2017;Stimulating the innovation potential of SMEs for a low carbon and efficient energy system
361;791144;MSCA-IF-2017;Individual Fellowships
362;656908;MSCA-IF-2014-EF;Marie Skłodowska-Curie Individual Fellowships (IF-EF)
363;836805;EIC-SMEInst-2018-2020;SME instrument
364;714876;ERC-2016-STG;ERC Starting Grant
365;659667;MSCA-IF-2014-EF;Marie Skłodowska-Curie Individual Fellowships (IF-EF)
366;759159;ERC-2017-STG;ERC Starting Grant
367;778266;MSCA-RISE-2017;Research and Innovation Staff Exchange
368;772817;ERC-2017-COG;ERC Consolidator Grant
369;750455;MSCA-IF-2016;Individual Fellowships
370;101022202;LC-SC3-RES-3-2020;International Cooperation with USA and/or China on alternative renewable fuels from sunlight for energy, transport and chemical storage
371;101019480;MSCA-IF-2020;Individual Fellowships
372;115844;IMI2-2014-02-05;Rapid diagnostic tests
373;101030869;MSCA-IF-2020;Individual Fellowships
374;852751;ERC-2019-STG;ERC Starting Grant
375;779152;SMEInst-02-2016-2017;Accelerating the uptake of nanotechnologies advanced materials or advanced manufacturing and processing technologies by SMEs
376;796307;MSCA-IF-2017;Individual Fellowships
377;838892;MSCA-IF-2018;Individual Fellowships
378;796245;MSCA-IF-2017;Individual Fellowships
379;812975;ERC-2018-PoC;ERC Proof of Concept Grant
380;720952;NMBP-26-2016;Analytical techniques and tools in support of nanomaterial risk assessment
381;754397;MSCA-COFUND-2016;Co-funding of regional, national and international programmes
382;746635;MSCA-IF-2016;Individual Fellowships
383;796320;MSCA-IF-2017;Individual Fellowships
384;814444;NMBP-22-2018;Osteoarticular tissues regeneration (RIA)
385;790303;SMEInst-11-2016-2017;Boosting the potential of small businesses in the areas of climate action, environment, resource efficiency and raw materials
386;893762;MSCA-IF-2019;Individual Fellowships
387;637830;ERC-StG-2014;ERC Starting Grant
388;810652;WIDESPREAD-05-2017;Twinning
389;787410;ERC-2017-ADG;ERC Advanced Grant
390;786952;MSCA-IF-2017;Individual Fellowships
391;101009619;H2020-EIC-SMEInst-2020-4;H2020-EIC Accelerator pilot –SME Instrument - Green Deal
392;644013;MSCA-RISE-2014;Marie Skłodowska-Curie Research and Innovation Staff Exchange (RISE)
393;872246;MSCA-RISE-2019;Research and Innovation Staff Exchange
394;747206;MSCA-IF-2016;Individual Fellowships
395;811908;EIC-SMEInst-2018-2020;SME instrument
396;101023319;MSCA-IF-2020;Individual Fellowships
397;798505;MSCA-IF-2017;Individual Fellowships
398;769140;MG-1-4-2016-2017;Breakthrough innovation
399;872049;MSCA-RISE-2019;Research and Innovation Staff Exchange
400;863362;EIC-SMEInst-2018-2020;SME instrument
401;863823;ERC-2019-COG;ERC Consolidator Grant
402;966824;ERC-2020-POC;Call for proposals for ERC Proof of Concept Grant
403;721642;MSCA-ITN-2016;Innovative Training Networks
404;680559;ERC-PoC-2015;ERC Proof of Concept Grant
405;855867;EIC-SMEInst-2018-2020;SME instrument
406;876307;EIC-SMEInst-2018-2020;SME instrument
407;101032191;MSCA-IF-2020;Individual Fellowships
408;831756;MSCA-IF-2018;Individual Fellowships
409;744881;SMEInst-07-2016-2017;Stimulating the innovation potential of SMEs for sustainable and competitive agriculture, forestry, agri-food and bio-based sectors
410;725184;ERC-2016-COG;ERC Consolidator Grant
411;720851;PILOTS-02-2016;Pilot Line Manufacturing of Nanostructured Antimicrobial Surfaces using Advanced Nanosurface Functionalization Technologies
412;734381;MSCA-RISE-2016;Research and Innovation Staff Exchange
